2024-10-25 19:55:14,148 - INFO - Middleware: Interceptando resposta
2024-10-25 19:55:14,286 - INFO - Middleware: Interceptando requisição
2024-10-25 19:55:14,287 - INFO - Middleware: Interceptando resposta
2024-10-25 19:55:14,293 - INFO - Middleware: Interceptando requisição
2024-10-25 19:55:14,294 - INFO - Middleware: Interceptando resposta
2024-10-25 19:55:14,298 - INFO - Middleware: Interceptando requisição
2024-10-25 19:55:14,317 - INFO - Middleware: Interceptando resposta
2024-10-25 19:55:14,359 - INFO - Middleware: Interceptando requisição
2024-10-25 19:55:14,373 - INFO - Middleware: Interceptando resposta
2024-10-25 19:59:55,869 - INFO - Middleware: Interceptando requisição
2024-10-25 19:59:55,885 - INFO - Middleware: Interceptando resposta
2024-10-25 19:59:55,887 - INFO - Middleware: Interceptando requisição
2024-10-25 19:59:55,904 - INFO - Middleware: Interceptando resposta
2024-10-25 19:59:56,915 - INFO - Middleware: Interceptando requisição
2024-10-25 19:59:56,936 - INFO - Middleware: Interceptando resposta
2024-10-25 19:59:56,939 - INFO - Middleware: Interceptando requisição
2024-10-25 19:59:56,955 - INFO - Middleware: Interceptando resposta
2024-10-25 19:59:57,386 - INFO - Middleware: Interceptando requisição
2024-10-25 19:59:57,405 - INFO - Middleware: Interceptando resposta
2024-10-25 19:59:57,407 - INFO - Middleware: Interceptando requisição
2024-10-25 19:59:57,423 - INFO - Middleware: Interceptando resposta
2024-10-25 19:59:57,690 - INFO - Middleware: Interceptando requisição
2024-10-25 19:59:57,709 - INFO - Middleware: Interceptando resposta
2024-10-25 19:59:57,711 - INFO - Middleware: Interceptando requisição
2024-10-25 19:59:57,727 - INFO - Middleware: Interceptando resposta
2024-10-25 19:59:58,008 - INFO - Middleware: Interceptando requisição
2024-10-25 19:59:58,027 - INFO - Middleware: Interceptando resposta
2024-10-25 19:59:58,030 - INFO - Middleware: Interceptando requisição
2024-10-25 19:59:58,053 - INFO - Middleware: Interceptando resposta
2024-10-25 20:02:50,086 - INFO - Middleware: Interceptando requisição
2024-10-25 20:02:50,088 - INFO - Middleware: Interceptando resposta
2024-10-25 20:02:50,088 - WARNING - Unauthorized: /api/post/
2024-10-25 20:02:54,581 - INFO - Middleware: Interceptando requisição
2024-10-25 20:02:54,820 - INFO - Middleware: Interceptando resposta
2024-10-25 20:02:54,887 - INFO - Middleware: Interceptando requisição
2024-10-25 20:02:54,904 - INFO - Middleware: Interceptando resposta
2024-10-25 20:02:54,906 - INFO - Middleware: Interceptando requisição
2024-10-25 20:02:54,919 - INFO - Middleware: Interceptando resposta
2024-10-25 20:03:04,616 - INFO - Middleware: Interceptando requisição
2024-10-25 20:03:04,629 - INFO - Middleware: Interceptando resposta
2024-10-25 20:03:04,631 - INFO - Middleware: Interceptando requisição
2024-10-25 20:03:04,646 - INFO - Middleware: Interceptando resposta
2024-10-25 20:04:33,673 - INFO - Middleware: Interceptando requisição
2024-10-25 20:04:33,689 - INFO - Middleware: Interceptando resposta
2024-10-25 20:04:33,690 - INFO - Middleware: Interceptando requisição
2024-10-25 20:04:33,705 - INFO - Middleware: Interceptando resposta
2024-10-25 20:05:04,069 - INFO - Middleware: Interceptando requisição
2024-10-25 20:05:04,301 - INFO - Middleware: Interceptando resposta
